phase,Frame#,Time,Hip.X,Hip.Y,Hip.Z,Spine_01.X,Spine_01.Y,Spine_01.Z,Spine_02.X,Spine_02.Y,Spine_02.Z,Spine_03.X,Spine_03.Y,Spine_03.Z,Spine_04.X,Spine_04.Y,Spine_04.Z,Spine_05.X,Spine_05.Y,Spine_05.Z,Neck.X,Neck.Y,Neck.Z,Neck_02.X,Neck_02.Y,Neck_02.Z,Neck_03.X,Neck_03.Y,Neck_03.Z,Head.X,Head.Y,Head.Z,Nose.X,Nose.Y,Nose.Z,LEye.X,LEye.Y,LEye.Z,LEar.X,LEar.Y,LEar.Z,REye.X,REye.Y,REye.Z,REar.X,REar.Y,REar.Z,RLatissimus.X,RLatissimus.Y,RLatissimus.Z,LLatissimus.X,LLatissimus.Y,LLatissimus.Z,RClavicle.X,RClavicle.Y,RClavicle.Z,RShoulder.X,RShoulder.Y,RShoulder.Z,RElbow.X,RElbow.Y,RElbow.Z,RWrist.X,RWrist.Y,RWrist.Z,LClavicle.X,LClavicle.Y,LClavicle.Z,LShoulder.X,LShoulder.Y,LShoulder.Z,LElbow.X,LElbow.Y,LElbow.Z,LWrist.X,LWrist.Y,LWrist.Z,RHip.X,RHip.Y,RHip.Z,RKnee.X,RKnee.Y,RKnee.Z,RAnkle.X,RAnkle.Y,RAnkle.Z,RBigToe.X,RBigToe.Y,RBigToe.Z,RSmallToe.X,RSmallToe.Y,RSmallToe.Z,RHeel.X,RHeel.Y,RHeel.Z,LHip.X,LHip.Y,LHip.Z,LKnee.X,LKnee.Y,LKnee.Z,LAnkle.X,LAnkle.Y,LAnkle.Z,LBigToe.X,LBigToe.Y,LBigToe.Z,LSmallToe.X,LSmallToe.Y,LSmallToe.Z,LHeel.X,LHeel.Y,LHeel.Z
0.0,1032,34.4,1.4079063894357242,0.424442638107481,0.1536141902884691,1.4079063894212605,0.4244426382060156,0.153614190280581,1.4007517123839075,0.4704683685982425,0.1507528884409046,1.400181693133373,0.5312086025979982,0.1523969172555606,1.4049382049436838,0.6715948761451226,0.1414546507704728,1.3953848094840662,0.7931736511285892,0.125728276536662,1.3926742031184354,0.8737989229580031,0.1167496071483227,1.386035741480732,0.9279606590374768,0.1170097128542193,1.3791452067473964,0.9686460049887928,0.1180284269251208,1.3745219947065426,1.1368899238736263,0.1238936622316919,1.3925628593421049,1.2886358240181082,0.1698924193135662,1.4017973648086055,1.3263546487379223,0.1778443929858175,1.4156897943993934,1.343609746613332,0.1725448052659892,1.3879266796504486,1.327845158101176,0.1658227765206981,1.3681441192638968,1.3281701564745834,0.1319601539265538,1.3175484286547698,0.8601493492952113,0.0769539891228525,1.470119127979577,0.8763732765456161,0.1119250330618084,1.3991443589172663,0.9019706004413324,0.1041893128838684,1.2583621215894163,1.011971132440107,0.0736672952317361,1.067278067684298,0.8275336290114431,0.0281545089660164,1.0225558871873537,0.5942185379160079,0.0282734530397437,1.399566469818804,0.903770516961417,0.1053637117835755,1.5005316507165551,1.0547142961915568,0.1077592553118573,1.6080153995213626,0.8169859658948965,0.1746970586975098,1.590866889508609,0.5811273717747538,0.1968870666803324,1.407906389336688,0.4244426381087607,0.1536141902746413,1.2622558823039505,0.1755995824778028,0.3881911356131733,1.201227892551949,-0.0838013026254065,0.105911232281852,1.2100051101082765,-0.2888669296851938,0.0433809951356758,1.172706857928094,-0.2858448557603411,0.0,1.1987892904993538,-0.0843674167942025,0.0256366952606199,1.4079063895175166,0.4244426381385143,0.1536141903362082,1.4713104759910087,0.1749020005101031,0.4216673968443294,1.5165108050143872,-0.0989578262606595,0.1501632711814022,1.5840943238685328,-0.2857194924446534,0.069023909803302,1.5754462726374197,-0.3393907111893288,0.0865196807130235,1.5033014493343693,-0.1045820575429516,0.0711582151555538
0.042742757191697865,1033,34.43333333333333,1.4077602189626,0.4242356305055579,0.1526659400610648,1.4077602189481808,0.4242356306041304,0.1526659400534891,1.4006275841228335,0.4702776492075113,0.14995889440568,1.400083126122183,0.5310160995140479,0.1517133685611902,1.4048648815614797,0.6714241420347729,0.1410241351769212,1.3952798124642194,0.7930443986999273,0.1256038510210591,1.392527451968031,0.8736762364298423,0.1166893941936451,1.3859091063232258,0.9278406489706832,0.1169751461294306,1.3790219310062086,0.9685261454286131,0.118019672753499,1.3744092346564003,1.1367705399199954,0.1238874606967956,1.3923909113471036,1.2885167818631071,0.1699557364580253,1.4016851257561995,1.326232110135864,0.1778568051889479,1.415800019203601,1.343399345161515,0.1724860509024899,1.3878199647851754,1.3277298512303666,0.1658373396977026,1.36809454843792,1.3280723706407258,0.1319571509155817,1.3173804163875211,0.8601060922630055,0.07704819600438,1.469995396208326,0.8762570243762526,0.1117733373746825,1.3989532716699942,0.9018708082927296,0.1041944309429494,1.2582839408985385,1.012006562379848,0.0736389203592453,1.0674113093263031,0.82739640728503,0.0279329509654675,1.0228185425928424,0.5940567736055775,0.0279454401772205,1.3994562434515745,0.9036597132116768,0.105333079990511,1.500496684136213,1.0545561322235342,0.1076936955827239,1.608813170523711,0.8170022293424324,0.173881392825119,1.5921059129388575,0.5810955602622374,0.1958900027994392,1.407760218863571,0.4242356305067397,0.1526659400471788,1.2622675436054758,0.175904525530926,0.3878620182588401,1.201184614708049,-0.0837805779865787,0.1058385908424852,1.2101836519906426,-0.2888427493360936,0.0433184735320195,1.172814049685902,-0.2856008281219092,0.0,1.1987231483705627,-0.0843504908523316,0.0255633028296227,1.407760219044619,0.4242356305363528,0.1526659401086199,1.4712784618610786,0.1754979609181463,0.4214151064041262,1.51621338764056,-0.0988854291613359,0.1503852344006797,1.5835799754031288,-0.2857284745035129,0.069244158014786,1.574912189037191,-0.3395825677392515,0.086207046355891,1.5032036154747517,-0.1046368184145236,0.0713559513469106
0.08548551438339573,1034,34.46666666666667,1.4075581336438694,0.424113445771264,0.1518179822585259,1.407558133629488,0.4241134458698707,0.1518179822512491,1.4004434647640245,0.4701698798356011,0.1492560504170716,1.3999229952685848,0.530906596688587,0.1511109252472846,1.40472092176584,0.6713346964209543,0.1406550991507986,1.395110846362867,0.7929925022320372,0.1255116825871525,1.3923164676412076,0.8736298346222776,0.1166530943847579,1.3857127477281153,0.9277962348986952,0.116959237346218,1.3788256582776532,0.9684813972046804,0.1180259347075094,1.3742337538927625,1.136726915332512,0.1238850610091122,1.3922420813865035,1.288483722946172,0.169951074035787,1.4016089573109698,1.326193301297779,0.177794424157536,1.4159114126310175,1.3432813000276984,0.1723630746532345,1.387747592637978,1.3277006386731791,0.1657781423943205,1.368062202674242,1.3280567668426642,0.1318878034669726,1.3171580970070902,0.8601367368787871,0.077154778974473,1.4698001281206885,0.8762239635639544,0.1116487880229701,1.3987038421524478,0.9018449102172104,0.104216455524734,1.2581394803820332,1.0120979928171077,0.0736042173672228,1.0675193137505663,0.8272848360846231,0.0276656251306794,1.0230980722268626,0.593913020998078,0.0275573456195326,1.3992824969284563,0.9036232957052888,0.1053195116676815,1.5003992228740182,1.054471941473205,0.1076370851321697,1.6095399399085542,0.8170948020216954,0.1730837626973576,1.5931530231908797,0.5811532482308063,0.1949739347290084,1.4075581335448502,0.424113445772349,0.1518179822445666,1.2622213540285745,0.1762471900206494,0.3875783330722697,1.2011182112206524,-0.0837061988699563,0.1057895536552042,1.2103152747468726,-0.2887584212492846,0.0432565514213756,1.1728715985739278,-0.2853510411725352,0.0,1.19863318789314,-0.0843026842431247,0.0255139205754542,1.4075581337261074,0.4241134458018142,0.1518179823059111,1.4711692367927716,0.1760969934911876,0.4211884615681101,1.51588091784476,-0.0987785271430978,0.1506099351911587,1.5830846358950412,-0.285662513858241,0.0694187286029963,1.5745352225385298,-0.3397226633521088,0.08579769211456,1.503092244600234,-0.1046624976267778,0.0715545818539968
0.1282282715750936,1035,34.5,1.407517329426999,0.4241577379756659,0.1510547771264332,1.4075173294126428,0.4241577380743026,0.1510547771194426,1.4004139111575415,0.4702263106384832,0.1486287257000182,1.3999105272884436,0.5309613335159078,0.1505747553600396,1.4047061605508708,0.671408141288711,0.1403343882819245,1.3950623076439146,0.7930985043772699,0.1254419526057464,1.3922164707491884,0.8737399680024504,0.116632087433828,1.3856148967517885,0.9279068256249244,0.1169543471434109,1.378716402485883,0.9685897252037629,0.1180409857592907,1.3741532724295822,1.1368369067801125,0.1238812075206701,1.3922840776637413,1.2886139539933472,0.1698691904135421,1.4017378725942236,1.3263149313278415,0.1776480923350023,1.4161873947003882,1.3433349403132049,0.1721681521278131,1.3878778721705545,1.327834850719912,0.1656360752657295,1.368202995249896,1.3281955294384098,0.1317439263637156,1.3170596276159676,0.8603132412687434,0.0772627297939536,1.4697175009671886,0.8763549531541323,0.1115427993194915,1.3985723527326417,0.9019737495598364,0.1042466062468434,1.258093105754069,1.0123130575244714,0.0735581406554108,1.067766832298468,0.8272640560807731,0.0273573175652146,1.0235567503790637,0.5938533593486226,0.0271144660175308,1.3992231945679128,0.9037423489522668,0.1053154869724948,1.5004162908102008,1.0545430523522623,0.1075822757661075,1.6103153116108009,0.8173207890166555,0.1723201886257235,1.594109971134628,0.5813593761713547,0.1941593386893052,1.40751732932799,0.424157737976645,0.151054777112394,1.262327732547035,0.1767029554623364,0.3873163937096755,1.2012123847849965,-0.0835113769983436,0.105754486366371,1.2105728037142272,-0.2885484991468063,0.0431882722744765,1.1730431144786515,-0.2850354100684802,0.0,1.198693516962528,-0.0841610093885586,0.0254793200083649,1.407517329509437,0.4241577380059649,0.1510547771736787,1.4711776433178454,0.176769713956508,0.4209691173490708,1.5156733768201511,-0.0985832885795887,0.1508294674438426,1.582662102813892,-0.2855174617410855,0.0695681980463027,1.5742150107332145,-0.3397771632790324,0.0853430742689493,1.503103854670227,-0.1046111243164514,0.0717500301614582
0.17097102876679146,1036,34.53333333333333,1.407493127138963,0.4242313344058789,0.1504485004887308,1.407493127124622,0.4242313345045411,0.1504485004819893,1.400395594929032,0.4703099728119422,0.1481395353141794,1.3999044566828318,0.5310436884169808,0.1501595960370667,1.4046839854256266,0.6715072849302266,0.140103189652988,1.3949991644381878,0.7932250987067799,0.1254260262425421,1.3920953768391735,0.8738690952021819,0.1166528627917018,1.3854874940781885,0.9280353964268948,0.1169838670629812,1.3785714456952145,0.9687150991053368,0.1180860041333493,1.3740479307554745,1.136964720881897,0.1238912998001131,1.3923943869195852,1.288772545883299,0.1697205603926699,1.4019405909214142,1.3264642596359186,0.1774286928509258,1.4165076606395623,1.3434251504637449,0.1719033658720801,1.3880826297088185,1.3279970077843504,0.1654217532866291,1.3683956136790585,1.3283532508422593,0.1315344544740122,1.3169628041778778,0.8605053611425105,0.0773913249906383,1.4696093499865168,0.8765143245509149,0.1114802029576946,1.3984271896203488,0.90211914232411,0.1043106136183515,1.258015657442534,1.0125154302001906,0.073520880780304,1.0680242222349443,0.8272011538849714,0.0270183586301926,1.0240722984912858,0.5937434402107488,0.0266202863463507,1.3991441699763123,0.903878966814692,0.1053473736901271,1.5004185533267866,1.0546284461621165,0.1075401481476072,1.610996604277903,0.8175323008154175,0.1715956904393216,1.5948367935993903,0.5815646729244648,0.1934381085881209,1.4074931270399678,0.4242313344067474,0.1504485004745936,1.2624381545108374,0.177131173378661,0.3871366171806778,1.2013229546259132,-0.0833192230720956,0.1057744778232336,1.2108136989870888,-0.2883311511836411,0.0431383830339509,1.173216030767983,-0.2847602687890875,0.0,1.1987711711192026,-0.0840437439279335,0.0255002682229159,1.4074931272215874,0.4242313344359324,0.1504485005358544,1.4711561270300957,0.1773714588352596,0.4208190467143331,1.5154330741059996,-0.0984240507522467,0.1510854430567929,1.5822069545802298,-0.2853866842343888,0.0697059106233071,1.573893772247282,-0.3398504169479334,0.0848294625671466,1.5030766615990685,-0.1045999858046844,0.0719838580952658
0.21371378595848933,1037,34.56666666666667,1.4075471390515406,0.4243634643932699,0.1500176397280046,1.4075471390371943,0.4243634644919514,0.1500176397214703,1.4004459171291117,0.4704494376591698,0.1478056303587818,1.399959918898963,0.5311822950500206,0.1498818519719518,1.4047092604311828,0.6716603188691829,0.1399715666221084,1.394976537478562,0.7933995678920254,0.125466561109343,1.3920087673586057,0.8740443669657909,0.1167178502505512,1.3853876808591363,0.9282092879856576,0.1170501596458646,1.3784507322801176,0.968885376982908,0.1181613421820118,1.3739760887210395,1.1371381645457268,0.1239148829999299,1.3926089267622173,1.2889841198395462,0.1695212953420595,1.4022494348769452,1.3266662308177282,0.1771555261210631,1.4169065181107074,1.343577868757715,0.1715858472557054,1.3883902596658295,1.3282114755282797,0.1651550899724474,1.3686721449654389,1.3285534860981698,0.1312768301841664,1.3169273419034373,0.8607314634571034,0.0775244451262127,1.469538166836516,0.8767226253590996,0.1114631071925933,1.398329054835442,0.9023077344609756,0.1044100204208418,1.2579650910485722,1.01272841996975,0.0734933150094232,1.0683428387721827,0.8271251530025935,0.0266552382753986,1.0246766365585602,0.5936159951375996,0.0260936229913777,1.399097798215562,0.9040604377490884,0.1054194060793076,1.5004519730760395,1.0547596927546852,0.107512639560318,1.6116068247234387,0.8177511867233502,0.1709171502378352,1.5953592478595997,0.5817918151833269,0.1928200570592599,1.407547138952562,0.4243634643940292,0.1500176397137507,1.262604921951476,0.1775589281532907,0.3870532931208317,1.2014902455873888,-0.0830981210498836,0.1058634514124412,1.2110794479345457,-0.2880714377912218,0.043111003386641,1.173436328257428,-0.2844897577063706,0.0,1.1989135627741028,-0.0839175723664462,0.0255903189062465,1.4075471391343388,0.4243634644230927,0.1500176397750139,1.4711627135556056,0.1779261943517345,0.4207567203904168,1.5152136672985246,-0.0982671261964684,0.1513860718252393,1.581777935855451,-0.285231729456392,0.0698328381295936,1.5736352534497389,-0.3399030125102592,0.0842571904921114,1.503062139418265,-0.1045893703021308,0.0722640041950233
0.2564565431501872,1038,34.6,1.407680833236721,0.4245666487122429,0.1497912583792711,1.4076808332223414,0.424566648810936,0.1497912583728942,1.400562789513912,0.4706566240919119,0.1476533501223622,1.4000719103922383,0.5313891100391136,0.1497665302614699,1.404771099568387,0.6718793285158347,0.1399634435290668,1.394978407653941,0.7936336955020344,0.1255880507328435,1.3919415093443674,0.8742774396659158,0.1168518929090605,1.3853026996055835,0.9284404392669572,0.1171765970993334,1.3783435060785778,0.969112844654454,0.1182902527085705,1.3739258228502866,1.1373695350012434,0.1239726268570748,1.3928957194544471,1.2892592534277107,0.1693049332911698,1.402625117764819,1.3269331599978231,0.1768637115456024,1.4173477679497066,1.3438062936770034,0.1712461494796275,1.3887636731063744,1.328488550736485,0.1648709725034347,1.3690046997527363,1.3288083699109905,0.1310036895069828,1.3169336203339777,0.8610034913437028,0.0776935847986357,1.4694872750019696,0.8769915667796544,0.1115125913310948,1.3982581488684365,0.9025512586597724,0.1045692804671714,1.2579191839454211,1.0129605909535575,0.0734994789402807,1.068694066448773,0.8270504998402959,0.02629502689936,1.0253286452027908,0.5934877515058321,0.0255634842544048,1.3990653984450432,0.9042983366672288,0.105555225220113,1.5004940204729946,1.0549510526711263,0.107519459573955,1.612131594889317,0.8179912818593486,0.1702856361942288,1.5956798342410634,0.5820531403936452,0.1922947366698197,1.4076808331377608,0.424566648712895,0.1497912583648906,1.2628221576385994,0.1779949023679216,0.3870873812193711,1.2017102146364569,-0.0828324569874503,0.1060377930442213,1.2113844818798405,-0.2877497874089893,0.043111240572504,1.173724988480886,-0.284199344011898,0.0,1.1991178015866897,-0.0837650810718171,0.0257660038749962,1.4076808333196744,0.4245666487418575,0.1497912584261811,1.4711869247991938,0.1784404868126998,0.4208089417646825,1.5149961139163,-0.0980989864251795,0.1517502474140957,1.581342118194068,-0.2850440683513954,0.0699689008877073,1.5733794540177386,-0.3399223996039792,0.0836397051145687,1.5030385695326387,-0.1045695864021533,0.0726100583343183
0.2991993003418851,1039,34.63333333333333,1.4079528929420286,0.4248568873741559,0.1497548422289103,1.4079528929275855,0.4248568874728524,0.149754842222638,1.4008041666061402,0.4709473291903291,0.147666602189431,1.4002981527891567,0.5316799434445393,0.1497970885142019,1.4049278984196545,0.6721800119079886,0.1400622230025017,1.395060289448404,0.7939430761372334,0.1257785509787512,1.3919501884965884,0.8745838742008375,0.1170406113571103,1.3852911848804186,0.9287446533979704,0.1173484976044982,1.3783108144655043,0.9694137313351984,0.1184573674777522,1.3739545295415987,1.1376749833978412,0.124047255289742,1.3932804181042076,1.2896135780900266,0.1690698533028876,1.4030853455889674,1.327282026803298,0.176556411732635,1.417851658688329,1.3441289628790574,0.1708869139011524,1.3892203116294557,1.3288435653706805,0.1645709270090607,1.369415894608259,1.3291314936032197,0.1307140131197892,1.3170264812814714,0.8613309732294585,0.077893614149626,1.4695126064506507,0.8773362296325,0.1116148974779742,1.398272505492465,0.9028655129233712,0.1047757358415344,1.2579335102078613,1.0132257873063373,0.0735292112030228,1.0691274240588209,0.8269959844051706,0.0259331024289768,1.0260625006590005,0.5933802844668264,0.0250299445798161,1.399100224823584,0.9046079862039084,0.1057390809990224,1.500595250667431,1.0552195244687117,0.1075451516218775,1.612610348957629,0.8182637337450186,0.1696844881509667,1.595833668215152,0.5823617898011159,0.1918536554794108,1.4079528928430882,0.4248568873747032,0.1497548422143959,1.2631478501269728,0.1784494890500944,0.3872201874873771,1.2020229428860891,-0.082510306896258,0.1062827771310281,1.211745227906206,-0.2873567822905249,0.0431280756032814,1.1740863401835129,-0.2838787436223361,0.0,1.1994125457660496,-0.0835710671418173,0.0260130051108415,1.4079528930251146,0.4248568874035889,0.1497548422757408,1.4712849466794908,0.178925139596967,0.4209594796506717,1.514831760325675,-0.0979042772010865,0.1521562234542293,1.5809626487691797,-0.284802801385104,0.0700891601129078,1.5732235477936576,-0.3398883492516966,0.0829608691631924,1.503054721833475,-0.1045216283924354,0.073000221757991
0.3419420575335829,1040,34.666666666666664,1.4083183806820867,0.4252019009867835,0.1499167611526264,1.4083183806675406,0.4252019010854737,0.1499167611464027,1.4011208741491266,0.4712885971426544,0.1478529238461834,1.4005887690569157,0.5320218122570683,0.1499806105266543,1.4051277509657432,0.6725292125909867,0.1402720443744143,1.3951696869739227,0.794293962618984,0.1260378901372627,1.391984059285056,0.874929977102966,0.1172828385104918,1.3853046693148228,0.9290885051410968,0.1175647762612357,1.3783063720369966,0.9697549747900702,0.1186618828413952,1.3740142307562158,1.1380213050820596,0.1241398019210477,1.3937161575579222,1.290011638023283,0.1688235417823198,1.4035857131109608,1.3276772198532738,0.1762402634344517,1.4183723894363904,1.3445098398959905,0.1705150078773638,1.389714888721352,1.3292412138776084,0.164263503719908,1.3698640585035509,1.3294904598737434,0.1304154832343609,1.3171480064981806,0.8616793711042152,0.0781295708645788,1.4695666471622355,0.8777179040106404,0.1117672636182571,1.3983217824411656,0.9032169160308856,0.1050293054015509,1.257959307849264,1.0134925695206791,0.0735845398294712,1.0695798241506247,0.8269419339374962,0.0255802358710826,1.026804498270351,0.5932755385063988,0.024510341276984,1.3991504963236647,0.9049559012852608,0.1059715977507063,1.5007037693133507,1.0555316445862266,0.1075943635068563,1.6129926575510296,0.8185366797562381,0.1691186199616057,1.5957771916083603,0.5826872299214151,0.1915104924382731,1.408318380583166,0.425201900987232,0.1499167611379814,1.2635300785405632,0.1788879707593313,0.3874548803124895,1.2023665907616907,-0.0821625374475909,0.1066018580321646,1.2120992425900727,-0.2869233567371723,0.043168002684359,1.1744664813902397,-0.2835558427114943,0.0,1.1997304275567873,-0.0833615882839422,0.0263349061269271,1.4083183807652853,0.4252019010160631,0.1499167611994043,1.4714207010873728,0.1793454114284513,0.4212139173805453,1.514681798407428,-0.09771250400716,0.1526042863461754,1.5806082349987989,-0.284532459283057,0.0701896479092716,1.573126334570638,-0.3398216646956973,0.0822230761405362,1.5030604370170086,-0.1044752891347339,0.0734363161376556
0.38468481472528077,1041,34.7,1.4086560077656534,0.4256124549283325,0.1502731997612774,1.4086560077509749,0.4256124550270074,0.1502731997550446,1.401396101364083,0.4716917232707539,0.1482075358372703,1.4008328313264096,0.5324260598460175,0.150311592234575,1.405270491471247,0.6729377151491479,0.1405853201860725,1.395218250711558,0.7946976118974344,0.1263538784787936,1.3919605612165828,0.8753273755474591,0.1175657963932246,1.385263556019065,0.9294839903122236,0.117812472079203,1.378252745372984,0.9701488937342324,0.1188903034280715,1.3740295301032095,1.1384208427924174,0.1242382018209109,1.3941270593167752,1.290464143484531,0.1685608266909857,1.4040521328082034,1.3281289854039606,0.1759097310741741,1.418836353903027,1.3449574123902932,0.1701268709822423,1.3901793706348744,1.3296928517808762,0.1639409499829822,1.3702733430197456,1.329895568612098,0.1301014726711393,1.3172097347770564,0.8620604795508273,0.0783902261481359,1.46956849383183,0.8781430516424088,0.1119647645778627,1.398322620130523,0.9036177238504084,0.1053196672860643,1.2579166618283375,1.0137772102946596,0.0736583627317477,1.0699678425811574,0.8269064088049742,0.025233691886163,1.0274721588788516,0.5931912253622934,0.0240056976359892,1.3991327697224236,0.90535368135366,0.1062406717697397,1.500741040489689,1.0558950495447763,0.1076545927536969,1.61321639461441,0.8188274436070635,0.1685803337833125,1.595470787197493,0.5830458583864739,0.1912561657626992,1.4086560076667516,0.425612454928686,0.1502731997465127,1.263852640662075,0.1793179277070743,0.3877903442837329,1.2026372681716233,-0.0817809826824321,0.1069900405415504,1.212348843858657,-0.286441492604539,0.0432284263735098,1.1747656198702474,-0.2832216920268624,0.0,1.1999678725407472,-0.0831240520997603,0.0267266072673979,1.408656007848932,0.4256124549574866,0.1502731998080397,1.4714901966680816,0.1797083283159782,0.4215659819946498,1.514456835398479,-0.0975111130479689,0.1530805418405352,1.5802062433399295,-0.2842173023303965,0.070263491594301,1.5730543617232886,-0.3397068345003504,0.0814337670861304,1.5029814525337564,-0.1044153394621882,0.0739021939594082
