0,-461.61673,574.927429,1595.695801,227.623581,1177.130249,1539.864746,919.166321,556.786194,1582.741455,330.604492,-125.607452,1422.697754,-326.924805,-212.720825,1475.664063
0.01,-461.821228,574.93335,1595.787964,227.5616,1177.183838,1539.831787,919.280701,556.696106,1582.336792,330.794708,-125.898201,1422.786377,-326.965271,-212.668518,1475.676514
0.02,-461.99115,574.965271,1595.880371,227.424789,1177.244019,1539.817505,919.433105,556.587158,1582.005249,330.982697,-126.234612,1422.928955,-326.988983,-212.633408,1475.66272
0.03,-462.221466,574.934448,1595.970947,227.371063,1177.264404,1539.772827,919.590027,556.526489,1581.722046,331.223145,-126.716286,1423.105591,-326.936798,-212.622498,1475.689941
0.04,-462.40271,574.941101,1596.057251,227.322159,1177.304321,1539.760254,919.647766,556.379456,1581.383911,331.416931,-127.102272,1423.279907,-326.775848,-212.619125,1475.8125
0.05,-462.5383,574.953247,1596.162598,227.310837,1177.315063,1539.758911,919.798218,556.277893,1581.182739,331.62561,-127.506805,1423.383545,-326.599426,-212.608917,1475.895996
0.06,-462.703278,574.963989,1596.234985,227.230255,1177.296021,1539.721924,919.945923,556.146667,1580.979126,331.817535,-127.765846,1423.424805,-326.45874,-212.598038,1476.014893
0.07,-462.913605,574.927307,1596.327515,227.278503,1177.352173,1539.715942,920.16333,556.097168,1580.977173,332.007019,-128.175766,1423.560791,-326.294525,-212.551163,1476.094849
0.08,-463.190704,574.875732,1596.443481,227.214645,1177.342773,1539.675781,920.238342,555.887146,1580.754395,332.297302,-128.552643,1423.803101,-326.08255,-212.524658,1476.249634
0.09,-463.37442,574.835815,1596.47937,227.224884,1177.305298,1539.679077,920.292297,555.622925,1580.550781,332.554199,-128.943634,1424.006958,-325.924438,-212.469788,1476.349121
0.1,-463.630798,574.819336,1596.570557,227.195206,1177.272217,1539.65918,920.393066,555.468018,1580.467407,332.730591,-129.406265,1424.167358,-325.858154,-212.46373,1476.447754
0.11,-463.827789,574.839111,1596.606567,227.18811,1177.24707,1539.601563,920.302795,555.126648,1580.213013,332.951843,-129.839523,1424.309082,-325.98172,-212.199142,1476.324097
0.12,-464.000732,574.880249,1596.653687,227.203094,1177.205566,1539.595459,920.481995,554.852905,1580.1875,333.025696,-130.238922,1424.380493,-326.205078,-212.256409,1476.411865
0.13,-464.182159,574.948486,1596.663574,227.203735,1177.162231,1539.585938,920.351196,554.415283,1579.903198,332.983215,-130.664444,1424.536621,-326.52829,-212.340012,1476.467651
0.14,-464.407135,575.038025,1596.725952,227.201736,1177.15979,1539.517334,920.382568,554.000061,1579.796387,332.899384,-131.187042,1424.727905,-326.907104,-212.6185,1476.533203
0.15,-464.614899,575.180054,1596.763306,227.162415,1177.067505,1539.548584,920.509155,553.653748,1579.894287,332.692535,-131.655807,1424.819702,-327.259369,-212.682358,1476.556763
0.16,-464.831635,575.349182,1596.776489,227.071915,1177.001343,1539.560791,920.433228,553.187256,1579.750244,332.624634,-132.094299,1424.98938,-327.382477,-212.731537,1476.536011
0.17,-465.038727,575.559753,1596.875,227.00946,1176.954346,1539.52771,920.446228,552.755615,1579.772827,332.588135,-132.471817,1425.092407,-327.500031,-212.792511,1476.54834
0.18,-465.214081,575.748169,1596.970459,226.953918,1176.918701,1539.515625,920.340881,552.238403,1579.731445,332.377899,-133.099884,1425.171753,-327.522339,-212.86644,1476.592773
0.19,-465.445953,575.929138,1597.012329,226.953842,1176.843872,1539.5354,920.251831,551.762634,1579.742798,332.307617,-133.629929,1425.223755,-327.561432,-212.865509,1476.578003
