0.49,-365.719208,614.799255,1640.587891,204.452698,991.489563,1509.528564,875.359009,553.442749,1613.286377,308.264008,-126.622292,1345.786743,-259.018646,-166.831253,1517.854492
0.5,-356.797089,615.028503,1638.632813,203.589294,984.232605,1509.78125,873.02478,552.967957,1613.901001,304.802765,-121.022514,1345.825439,-255.996704,-163.793869,1517.93811
0.51,-347.946716,614.543945,1636.556274,202.498825,977.221375,1509.978027,870.029358,552.155212,1614.362915,301.494995,-115.182999,1345.556641,-252.928986,-160.526932,1518.057129
0.52,-338.722839,613.987366,1634.274658,201.718674,970.194031,1510.201782,867.830872,551.838318,1614.947876,298.282898,-108.785973,1345.717651,-249.73558,-157.064926,1518.092773
0.53,-330.132111,613.220398,1631.8125,201.02356,963.364685,1510.443237,865.928406,551.568542,1615.644409,294.780121,-102.368759,1345.637695,-246.631897,-153.534805,1518.400879
0.54,-321.751099,612.761169,1629.277344,200.519119,956.944275,1510.389038,863.907227,551.267883,1616.334961,291.312286,-95.151428,1345.426514,-243.284424,-149.559845,1518.52063
0.55,-313.814606,612.459534,1626.645874,200.12619,950.04834,1510.754761,861.78717,550.909668,1616.935425,287.594238,-87.925781,1345.310913,-240.017792,-145.730499,1518.961182
0.56,-306.336731,612.065063,1623.948486,199.403061,943.667053,1510.805664,859.672852,550.547913,1617.536011,283.941895,-80.253517,1345.577148,-236.462997,-141.516281,1519.099854
0.57,-299.169098,611.764465,1621.024414,198.387665,937.924072,1510.24646,857.648376,550.151062,1618.153809,279.727386,-72.576271,1345.610962,-232.648758,-137.19046,1519.455322
0.58,-292.23465,611.477661,1618.143799,197.352371,931.908203,1510.109619,855.55188,549.824707,1618.727417,275.698547,-64.631516,1345.517578,-229.128387,-132.717911,1519.642456
0.59,-285.294434,611.291809,1615.0448,196.382431,925.667542,1509.866943,853.411194,549.395874,1619.359253,271.73645,-56.527714,1345.790161,-225.066986,-128.512009,1520.143799
0.6,-278.405243,610.679016,1612.02124,195.731171,919.912781,1509.657593,851.402222,549.031555,1619.881836,267.444122,-48.532764,1345.723145,-220.781036,-124.195969,1520.302856
0.61,-271.763092,609.700684,1608.687988,195.442184,913.889404,1509.300659,849.360168,548.644348,1620.476685,263.358887,-40.091038,1346.084229,-216.716736,-119.739807,1520.737671
0.62,-265.412781,608.385315,1605.444702,195.160675,908.610535,1508.907837,847.236023,548.204834,1620.976563,258.568298,-32.060341,1346.043579,-212.107742,-115.108604,1520.812744
0.63,-259.0914,607.072449,1601.871338,195.073547,903.479675,1508.6604,845.283752,547.717041,1621.500732,253.615753,-23.745016,1346.302368,-207.606262,-110.931259,1521.165894
0.64,-252.575073,605.733521,1598.230835,195.048187,898.264893,1508.293335,843.21106,547.285339,1622.138306,248.737061,-15.805419,1346.489136,-202.595123,-106.327484,1521.134155
0.65,-246.272034,604.21814,1594.34314,194.807861,893.379883,1507.887817,841.037598,547.015503,1622.62085,243.637589,-8.100737,1346.521973,-197.299438,-102.152412,1521.634521
0.66,-240.169693,602.904602,1590.455688,194.457077,888.400757,1507.554565,838.91095,546.769226,1623.082153,238.705185,-0.628152,1346.685181,-191.910172,-97.927704,1521.858398
0.67,-234.452835,601.565002,1586.362427,193.987671,883.631653,1507.109131,836.703918,546.606873,1623.591553,233.817825,6.572329,1346.700073,-186.222168,-93.62571,1522.093994
0.68,-229.231766,600.718262,1582.490234,193.338425,878.912598,1506.7677,834.34906,546.420044,1624.090942,229.202209,13.857319,1346.803955,-180.549316,-89.227699,1522.102539
0.69,-224.580399,599.976807,1578.68689,192.753067,874.249084,1506.413818,832.028992,546.212463,1624.547119,225.023209,21.517101,1346.988281,-174.512573,-84.90081,1522.04248
0.7,-220.36734,599.488586,1574.886108,192.191147,869.570862,1505.950073,829.841797,546.031677,1624.97937,220.592087,29.176994,1347.192017,-168.502945,-80.93132,1522.274902
0.71,-216.449005,599.039551,1571.453735,191.77301,865.068054,1505.424805,827.427979,545.803528,1625.429321,216.160782,36.554241,1347.378418,-162.534943,-76.807838,1522.389771
0.72,-212.451675,598.628723,1567.769531,191.397202,860.838196,1505.166504,824.988586,545.442322,1625.707886,211.952896,44.065365,1347.695435,-156.665527,-72.816841,1522.173218
0.73,-208.822083,597.707642,1564.206299,191.067657,856.629395,1504.651611,822.864563,545.367493,1626.145508,207.732773,51.168102,1347.837158,-150.811508,-68.75042,1522.042725
0.74,-205.279129,597.099854,1560.427979,190.537201,852.230469,1504.106689,820.609924,545.196045,1626.534546,203.869766,57.914322,1347.954346,-144.98172,-64.962677,1521.779663
0.75,-201.768951,596.49646,1556.664917,189.945465,847.840088,1503.759766,818.227722,545.02356,1626.887939,200.069901,64.789627,1347.885254,-139.415771,-61.373081,1521.629639
0.76,-199.047134,596.311157,1552.98999,189.298386,843.396667,1503.312378,815.869446,544.772034,1627.189087,196.570877,71.474998,1348.17981,-134.013229,-57.852211,1521.33374
0.77,-196.463638,595.693115,1549.934326,188.43959,838.816833,1502.965576,813.638733,544.571655,1627.675049,193.232956,78.199974,1348.099365,-128.7621,-54.286266,1520.803101
0.78,-194.177002,595.531677,1546.830322,187.913651,834.580261,1502.455566,811.374329,544.400452,1627.91687,190.027786,85.033417,1348.270752,-123.825714,-51.058571,1520.46228
0.79,-192.28009,595.428955,1544.206909,187.269974,830.14679,1502.043457,808.872437,543.976624,1628.279541,187.314072,91.901016,1348.534058,-118.957901,-48.042793,1520.042114
0.8,-190.915283,595.333862,1542.429199,186.904312,826.365295,1501.830566,806.40625,543.64563,1628.714722,184.653992,98.60009,1348.474243,-114.334312,-44.84341,1519.487183
0.81,-189.874146,595.190796,1540.686157,186.511185,822.269287,1501.523438,804.133301,543.425659,1629.146484,181.972275,105.161537,1348.610352,-110.036018,-42.151028,1519.07666
0.82,-188.96254,595.117188,1538.977661,186.24559,818.724609,1501.459717,801.684265,543.220093,1629.572388,179.354965,111.640526,1348.589966,-105.757553,-39.432236,1518.474609
0.83,-188.154358,594.764587,1537.805664,185.818573,815.25946,1501.39209,799.225525,542.979858,1629.991577,176.674301,117.878906,1348.607544,-101.993629,-36.901451,1518.087891
0.84,-187.732864,594.225891,1536.573486,185.23204,811.415649,1501.287964,796.77594,542.867371,1630.33667,174.08754,124.199287,1348.858032,-98.409233,-34.496983,1517.69458
0.85,-187.456253,593.800171,1535.845947,184.356186,808.002808,1501.131958,794.344421,542.785278,1630.831299,171.551163,129.869965,1349.13562,-95.184395,-32.270241,1517.303467
0.86,-187.254623,593.382263,1535.426514,183.280899,804.336243,1500.925781,791.538147,542.591125,1631.319336,169.175049,135.362625,1349.277222,-92.159637,-29.681662,1516.721191
0.87,-187.425308,593.069031,1535.274658,182.446426,800.594727,1500.771484,788.857422,542.402527,1631.742065,166.57103,140.76329,1349.466797,-89.289368,-27.689985,1516.501221
0.88,-187.946045,592.664307,1535.643921,181.867828,797.240356,1500.771362,786.176758,542.145203,1632.202026,164.021027,145.87265,1349.636353,-86.514099,-25.588278,1515.966797
0.89,-188.839874,592.53772,1536.195068,181.489105,793.992554,1500.800537,783.318115,541.79541,1632.676636,161.484558,150.673294,1350.271729,-84.056831,-23.553995,1515.624146
0.9,-190.115433,592.521484,1536.774414,181.636826,790.771301,1501.057251,780.610779,541.453491,1633.158691,158.736176,155.580795,1350.751343,-81.678909,-21.76384,1515.305298
0.91,-191.447479,592.650696,1538.286865,181.68306,787.222717,1501.055542,777.954773,541.13446,1633.688354,156.029984,160.222015,1351.359253,-79.483139,-19.771847,1514.818726
0.92,-193.220856,592.59436,1540.027466,181.718369,783.57843,1501.285889,775.374084,540.751587,1634.088135,153.01918,165.417831,1351.705688,-77.125145,-17.753626,1514.165649
0.93,-195.305344,592.514038,1541.797974,181.7099,780.459961,1501.408936,772.758972,540.362305,1634.580078,150.447067,169.949829,1352.268555,-75.10553,-15.818652,1513.464478
0.94,-197.469818,592.662292,1544.082275,181.175491,776.680847,1501.372803,770.110779,540.198303,1635.134399,147.842834,174.394043,1353.120483,-73.349724,-14.034371,1512.973999
0.95,-200.021088,592.883484,1546.395264,180.373978,773.191467,1501.299438,767.436462,539.96814,1635.519653,145.195404,178.944504,1353.9375,-71.783051,-12.085037,1512.266846
0.96,-202.857162,593.117615,1549.316406,179.259933,769.360229,1501.153931,764.676758,539.598938,1635.934448,142.853119,183.619049,1354.858154,-70.223167,-10.181726,1511.69458
0.97,-206.161285,593.345154,1552.6604,177.613785,765.40686,1500.558716,761.96051,539.324707,1636.402344,140.478775,188.084091,1355.74353,-68.873337,-8.331723,1510.969116
0.98,-209.495956,593.644104,1555.965332,175.812881,761.01062,1500.191162,759.342712,539.067993,1636.895508,138.508011,192.885345,1356.7771,-67.748764,-6.327498,1510.186279
0.99,-213.428192,593.945129,1559.662109,174.296951,758.047913,1499.729492,756.788269,538.619141,1637.260254,136.591446,197.388519,1358.284546,-66.713074,-4.350383,1509.317017
1,-217.272034,594.091003,1563.487549,172.932755,754.507996,1499.48291,754.290527,538.111389,1637.695801,134.340836,202.095093,1359.225098,-66.070328,-2.691346,1508.565918
1.01,-221.728195,594.390625,1567.804077,171.720123,751.34668,1499.266479,751.882141,537.69519,1638.165527,132.480515,206.58493,1360.393433,-65.178612,-0.994144,1507.708618
1.02,-226.310928,594.933105,1571.872192,170.896118,748.330872,1499.154419,749.668091,537.361206,1638.415527,130.510529,211.17009,1361.36438,-64.690331,0.918975,1506.891357
1.03,-231.408569,595.337952,1576.271973,170.350937,745.561707,1498.665527,747.486267,536.990173,1638.860229,128.568466,215.809708,1362.622192,-64.292747,2.599998,1506.255981
1.04,-236.763092,595.939758,1580.627686,170.281113,743.509094,1498.584717,745.347717,536.617676,1639.086304,127.121216,219.926636,1364.048828,-63.898083,4.376434,1505.450684
1.05,-242.555939,596.580872,1585.286133,169.657074,740.674011,1498.553467,743.227356,536.229675,1639.50769,125.790688,223.908508,1365.614014,-63.474854,6.208211,1504.52417
1.06,-248.891129,597.452332,1590.00415,169.625183,738.874268,1498.417114,741.187134,536.06427,1639.765503,124.27523,228.405792,1366.564819,-63.490131,7.863945,1503.804688
1.07,-255.319839,598.353638,1594.730103,169.484772,737.189453,1498.398438,739.155762,535.735413,1640.110107,122.734184,233.164841,1367.223511,-63.142731,9.514313,1502.987549
1.08,-262.147186,599.001526,1599.709106,169.282013,735.827881,1498.563843,737.118835,535.287537,1640.393311,121.691933,237.453629,1368.060791,-63.162254,10.694687,1502.390015
1.09,-268.969727,600.007324,1604.279785,168.974121,734.350708,1498.441895,735.123291,534.904907,1640.703003,120.732491,241.867081,1368.815552,-63.049664,12.327451,1501.538086
1.1,-276.267487,600.899963,1608.648315,168.260727,733.54248,1498.786255,733.124817,534.556824,1641.012939,119.977463,246.047073,1369.541138,-63.116001,13.692076,1500.841064
1.11,-283.471588,601.183228,1613.674561,168.232239,732.683228,1499.015869,731.318848,534.25354,1641.244873,119.359657,249.978226,1370.230957,-63.287823,15.066708,1500.172607
1.12,-291.049347,602.201599,1617.845093,168.296539,731.817993,1499.188721,729.569214,534.020569,1641.461792,118.714439,254.329468,1370.549072,-63.161873,16.645563,1499.255493
1.13,-298.771362,602.845703,1622.095581,168.520996,731.108643,1499.414673,727.737244,533.74469,1641.690063,118.549736,257.541351,1371.217041,-63.210827,18.090605,1498.324707
1.14,-306.48053,603.544556,1626.307739,168.905823,730.91626,1499.965942,725.945374,533.379944,1641.863159,118.042534,261.34256,1371.432617,-62.923645,19.644833,1497.478394
1.15,-314.48703,604.3349,1630.456177,169.372116,730.332275,1500.302979,724.007019,533.114685,1642.049072,118.026787,264.749603,1371.857056,-62.661423,21.265409,1496.350952
1.16,-322.740845,604.917847,1634.519653,169.57753,729.795349,1500.540283,722.329529,532.828918,1642.117798,117.47747,268.213348,1371.564453,-61.891808,22.542364,1495.397705
1.17,-331.069855,605.821106,1638.346069,169.454697,729.242004,1500.822632,720.549927,532.515869,1642.333618,117.388847,270.920807,1371.884155,-61.29213,23.73864,1494.408447
1.18,-339.849243,606.376465,1642.344238,169.232468,728.585205,1500.998779,718.731873,532.129639,1642.360474,117.187347,273.427795,1371.97522,-60.352512,24.846313,1493.41687
1.19,-348.848297,606.869263,1646.158325,168.981415,728.305176,1501.304932,717.030701,531.832581,1642.28418,117.212906,275.468567,1372.331787,-59.285709,25.955196,1492.379272
1.2,-358.27478,607.175171,1649.599976,168.910492,727.843933,1501.405273,715.458069,531.605774,1642.347534,116.789772,277.869629,1371.799438,-58.388706,26.765583,1491.568115
1.21,-367.511597,607.391174,1653.135132,168.768692,727.210938,1501.536255,713.900208,531.308716,1642.359253,116.161766,280.04599,1371.239746,-57.30492,27.917795,1490.56543
1.22,-376.934906,607.568237,1656.448486,168.597305,727.001953,1501.695435,712.290222,530.977112,1642.204834,116.408607,280.717957,1372.051392,-56.399212,28.654951,1489.754395
1.23,-386.368652,607.27594,1659.672363,168.319427,726.9599,1501.820068,710.849487,530.653687,1642.160767,116.135735,281.740204,1372.102295,-55.350983,29.522606,1488.70459
1.24,-395.609528,606.911926,1662.533203,168.044769,726.897522,1501.904663,709.361633,530.306641,1642.199951,115.905243,282.436584,1372.054443,-54.511734,30.423717,1488.182983
1.25,-404.694031,606.66687,1665.179688,167.866455,726.848694,1501.981445,707.884399,529.737732,1642.140137,115.770149,282.972565,1371.901123,-53.363155,31.019539,1487.403687
1.26,-413.60733,606.272461,1667.624878,167.889481,726.804199,1502.074707,706.547974,529.327515,1642.066406,115.683975,283.31665,1371.717407,-52.285179,31.635275,1486.802124
1.27,-422.813171,605.995361,1670.018799,168.086563,726.858765,1502.157715,705.017517,528.635193,1642.077026,115.601913,283.311523,1371.628418,-51.257927,31.790144,1486.254639
1.28,-431.93985,606.105286,1672.129028,168.511917,726.911987,1502.085205,703.479065,527.972778,1642.112427,115.620338,283.02652,1371.538574,-50.286743,31.809662,1485.826172
1.29,-441.081055,606.286072,1673.931885,168.987656,726.858459,1502.119995,702.180359,527.546204,1642.109009,115.746155,282.38446,1371.515381,-49.305977,31.795538,1485.595581
1.3,-450.474915,606.551086,1675.645508,169.541443,727.045288,1502.143433,700.809204,527.027405,1642.15332,116.093079,281.349274,1371.546143,-48.546806,31.473063,1485.538208
1.31,-459.499084,606.771057,1677.281128,170.05864,727.48877,1502.223145,699.227112,526.4198,1642.338257,116.222603,280.095398,1371.528198,-47.926132,31.202555,1485.296631
1.32,-468.635773,606.804077,1678.522339,170.377197,727.93512,1502.180908,697.775635,525.900269,1642.393677,116.297745,278.489349,1371.565918,-47.589798,30.812714,1485.268066
1.33,-477.395569,606.819946,1679.716553,170.523239,728.580505,1501.892456,696.249634,525.545715,1642.522339,116.71637,276.508636,1371.745605,-47.357159,30.36075,1485.393921
1.34,-486.21991,606.746643,1680.65271,170.12413,728.869019,1501.828369,694.522766,525.170044,1642.737793,117.245201,274.207123,1371.67395,-47.295029,29.663151,1485.674927
1.35,-494.851379,606.616699,1681.627808,169.936157,729.731201,1501.426636,692.887878,524.849915,1642.964478,118.048447,271.749115,1371.963257,-47.63583,28.426331,1486.252563
1.36,-503.156647,606.670715,1682.318115,169.446136,730.619629,1501.197266,691.131775,524.526001,1643.280273,118.838707,269.113403,1372.037476,-47.921124,27.666143,1486.592896
1.37,-511.696899,606.784607,1683.043701,168.759186,731.120544,1501.078369,689.39679,524.106812,1643.526123,119.864372,266.281342,1372.017212,-48.838268,26.491838,1487.222168
1.38,-519.930725,607.156006,1683.518555,168.590347,732.466675,1500.919312,687.516357,523.734131,1643.793335,120.712753,263.136475,1371.921875,-49.967712,25.62137,1487.978882
1.39,-528.350891,607.704163,1683.86377,168.769669,733.617432,1500.689209,685.56842,523.38446,1644.059692,121.417702,259.866119,1371.737061,-51.696125,24.73851,1488.66687
1.4,-536.65625,608.243042,1684.167236,169.177475,735.104309,1500.75354,683.647156,522.982544,1644.38208,122.012039,256.296967,1371.4729,-53.686951,23.783154,1489.782959
1.41,-544.824402,608.827271,1684.133057,169.728836,736.519653,1500.797485,681.650696,522.667419,1644.677246,122.992294,252.478943,1371.310913,-55.857052,22.560846,1490.913452
1.42,-553.104187,609.458679,1684.10498,170.440399,738.440125,1500.686646,679.521301,522.369934,1645.043213,123.972275,248.299377,1371.237549,-57.914272,21.295111,1491.862549
1.43,-561.195862,610.037476,1683.855103,170.861984,740.326782,1500.637451,677.301575,522.07605,1645.239868,125.165085,243.930603,1371.056519,-60.042503,19.514193,1493.18335
1.44,-569.178589,610.331726,1683.314331,171.378967,742.175964,1500.625732,674.969849,521.746094,1645.46521,126.42659,239.291962,1370.799927,-62.074707,17.789209,1494.439941
1.45,-577.084229,610.914185,1683.140137,171.550629,744.466431,1500.476318,672.625977,521.395203,1645.651123,127.723793,234.667786,1370.659912,-64.037056,15.958619,1495.697388
1.46,-584.672119,611.368896,1682.512939,171.623947,747.263489,1500.358154,670.05719,521.143066,1645.929932,128.919067,229.858826,1370.256348,-66.110313,13.925282,1496.984131
1.47,-592.309021,611.942017,1681.863159,171.599045,750.017639,1500.440552,667.434814,520.842041,1646.07373,130.292725,224.90567,1369.874023,-68.30117,11.681955,1498.468994
1.48,-600.102295,612.553162,1680.977661,171.592728,752.974304,1500.451294,664.63678,520.505249,1646.254272,131.534271,219.400085,1369.37915,-70.749001,9.219652,1500.045898
1.49,-607.799011,613.312195,1680.002197,172.411057,756.068176,1500.448975,661.707458,520.165039,1646.255371,132.818634,213.984955,1368.917969,-73.161308,6.516722,1501.884033
1.5,-615.440369,614.106812,1678.77417,173.417252,759.54657,1500.80896,658.669128,519.902649,1646.272339,134.103027,208.397308,1368.457275,-75.688454,3.376574,1503.549561
1.51,-622.901855,615.042847,1677.435913,174.946136,763.071716,1501.121216,655.692749,519.764771,1646.30603,135.40332,202.47641,1367.782104,-78.210785,0.089278,1505.30127
1.52,-630.515747,615.943848,1675.973145,176.762558,766.354736,1501.276733,652.713074,519.823792,1646.213745,136.880203,196.247131,1367.380737,-80.665405,-3.093933,1507.072266
1.53,-638.124451,616.702209,1674.500122,178.509933,770.302795,1501.555176,649.363831,519.664429,1646.156006,138.298187,190.133926,1366.667236,-83.42823,-6.512504,1508.702515
1.54,-645.458557,617.220276,1672.817505,179.78212,774.240967,1501.73291,646.155701,519.601807,1645.974365,140.349426,183.612473,1366.274048,-86.439774,-9.727646,1510.386353
1.55,-652.664368,617.560425,1670.949463,180.569824,778.308472,1501.728638,642.648499,519.485901,1645.839355,142.075623,176.90686,1365.770386,-89.70163,-13.047432,1512.151978
1.56,-659.614441,617.774231,1669.125366,180.84581,781.957947,1501.905029,639.076233,519.356812,1645.571289,143.873505,169.941223,1365.18811,-93.203316,-16.536331,1513.88147
1.57,-666.244812,617.835876,1667.281372,180.874725,785.610962,1501.905518,635.343628,519.13678,1645.303101,145.789368,162.836426,1364.738037,-96.74424,-20.313026,1515.690186
1.58,-672.85321,618.114014,1665.252075,181.220612,788.999512,1502.014038,631.870911,519.103882,1645.040039,147.853027,155.441971,1364.015991,-100.48909,-24.579018,1517.57251
1.59,-679.51062,618.183228,1663.354004,181.58609,792.956604,1502.167114,628.25769,518.724182,1644.723999,150.189346,147.958099,1363.694946,-104.155235,-28.802483,1519.304932
