0,-407.895142,451.151093,1425.734375,64.627831,854.248596,1425.141724,700.315002,435.932312,1326.97229,599.24762,-362.991364,1267.869263,-310.981781,-201.583725,1148.516357
0.01,-409.162964,451.06958,1425.82312,64.11628,846.947815,1424.097168,701.362793,435.65921,1327.356323,599.574097,-363.202911,1267.394897,-311.789337,-201.638306,1149.716064
0.02,-410.501862,450.832367,1425.68689,63.570107,839.917908,1422.964233,702.527283,435.03833,1327.976318,600.072449,-363.527893,1266.82666,-312.190063,-201.583344,1151.067627
0.03,-411.607666,450.729614,1425.68457,63.009697,832.847839,1421.875854,703.679993,434.527435,1328.589722,600.676392,-363.462402,1266.351807,-313.148041,-201.827454,1152.71106
0.04,-412.363953,450.54953,1425.676392,62.548504,825.841309,1420.152466,704.717529,434.045929,1329.333618,601.207214,-363.419647,1266.042847,-313.821167,-201.813583,1154.5177
0.05,-413.115143,450.420166,1425.806641,62.257935,819.000244,1418.430054,705.828857,433.574463,1330.157104,601.62561,-363.689423,1265.285522,-314.541718,-201.758652,1156.112549
0.06,-413.68576,450.202728,1425.911377,61.507938,813.90094,1417.438721,706.818787,433.19986,1331.116943,601.165771,-363.39389,1264.044067,-315.348877,-201.977524,1158.200928
0.07,-413.968353,449.957428,1425.985474,61.091385,809.390564,1416.193604,707.768372,432.655182,1331.973877,602.078552,-363.881165,1264.164795,-316.136444,-202.04274,1160.12085
0.08,-413.903015,449.730286,1426.072754,60.623135,805.555847,1414.731079,708.513672,432.296143,1332.769653,601.856018,-363.809448,1263.394775,-317.276245,-202.509918,1162.294067
0.09,-413.625092,449.494659,1426.194458,60.432499,802.257813,1413.599854,709.202026,431.855957,1333.600952,601.675903,-363.887451,1262.633911,-318.057892,-202.765564,1164.787964
0.1,-413.005127,449.272247,1426.261597,60.420254,799.956726,1412.344482,709.54834,431.381958,1334.39563,601.481201,-363.852814,1262.077759,-318.97406,-203.303513,1167.41394
0.11,-412.039825,448.739502,1426.658081,60.486137,797.837097,1411.26709,709.758728,430.875641,1335.160156,601.233521,-363.857605,1261.647827,-320.171875,-203.476639,1169.666504
0.12,-410.7901,448.298553,1426.993896,60.731579,796.067993,1410.447876,709.963501,430.34906,1335.900635,600.792908,-363.887238,1261.459717,-321.317413,-204.170639,1172.287598
